Site,Date,method,Net,Tier,IndTier,ShellHeight,Trial
Peters,8/9/21,Dremmel,55,24,,64,earhung
Peters,8/9/21,Dremmel,55,25,,62,earhung
Peters,8/9/21,Dremmel,55,26,,,earhung
Peters,8/9/21,Dremmel,55,27,,67,earhung
Peters,8/9/21,Dremmel,55,28,,61,earhung
Peters,8/9/21,Dremmel,55,29,,64,earhung
Peters,8/9/21,Dremmel,55,30,,66,earhung
Peters,8/9/21,Dremmel,55,31,,62,earhung
Peters,8/9/21,Dremmel,55,32,,54,earhung
Peters,8/9/21,Dremmel,55,33,,58,earhung
Peters,8/9/21,Dremmel,55,34,,62,earhung
Peters,8/9/21,Dremmel,55,35,,45,earhung
Peters,8/9/21,Dremmel,55,36,,49,earhung
Peters,8/9/21,Dremmel,55,37,,43,earhung
Peters,8/9/21,Dremmel,55,38,,50,earhung
Peters,8/9/21,Dremmel,55,39,,49,earhung
Peters,8/9/21,Dremmel,55,40,,50,earhung
Peters,8/9/21,Dremmel,55,41,,53,earhung
Peters,8/9/21,Dremmel,55,42,,57,earhung
Peters,8/9/21,Dremmel,55,43,,65,earhung
Peters,8/9/21,Dremmel,55,44,,69,earhung
Peters,8/9/21,Dremmel,55,45,,68,earhung
Peters,8/9/21,Dremmel,55,46,,65,earhung
Peters,8/9/21,Dremmel,55,47,,56,earhung
Peters,8/9/21,Dremmel,55,48,,57,earhung
Peters,8/9/21,Dremmel,55,49,,57,earhung
Peters,8/9/21,Dremmel,55,50,,59,earhung
Peters,8/9/21,Dremmel,55,51,,49,earhung
Peters,8/9/21,Dremmel,55,52,,64,earhung
Peters,8/9/21,Dremmel,55,53,,55,earhung
Peters,8/9/21,Dremmel,55,54,,56,earhung
Peters,8/9/21,Dremmel,55,55,,56,earhung
Peters,8/9/21,Dremmel,55,56,,55,earhung
Peters,8/9/21,Dremmel,55,57,,55,earhung
Peters,8/9/21,Dremmel,55,58,,57,earhung
Peters,8/9/21,Dremmel,55,59,,63,earhung
Peters,8/9/21,Dremmel,55,60,,45,earhung
Peters,8/9/21,Dremmel,55,61,,56,earhung
Peters,8/9/21,Dremmel,55,62,,,earhung
Peters,8/9/21,Dremmel,55,63,,47,earhung
Peters,8/9/21,Dremmel,55,64,,55,earhung
Peters,8/9/21,Dremmel,55,65,,54,earhung
Peters,8/9/21,Dremmel,55,66,,65,earhung
Peters,8/9/21,Dremmel,55,67,,62,earhung
Peters,8/9/21,Dremmel,55,68,,59,earhung
Peters,8/9/21,Dremmel,55,69,,52,earhung
Peters,8/9/21,Dremmel,55,70,,57,earhung
Peters,8/9/21,Dremmel,55,71,,51,earhung
Peters,8/9/21,Dremmel,55,72,,65,earhung
Peters,8/9/21,Dremmel,55,73,,49,earhung
Peters,8/9/21,Dremmel,55,74,,55,earhung
Peters,8/9/21,Dremmel,55,75,,59,earhung
Peters,8/9/21,Dremmel,55,76,,54,earhung
Peters,8/9/21,Dremmel,55,77,,56,earhung
Peters,8/9/21,Dremmel,55,78,,52,earhung
Peters,8/9/21,Dremmel,55,79,,52,earhung
Peters,8/9/21,Dremmel,55,80,,54,earhung
Peters,8/9/21,Dremmel,55,81,,55,earhung
Peters,8/9/21,Dremmel,55,82,,60,earhung
Peters,8/9/21,Dremmel,55,83,,60,earhung
Peters,8/9/21,Dremmel,55,84,,58,earhung
Peters,8/9/21,Dremmel,55,85,,64,earhung
Peters,8/9/21,Dremmel,55,86,,61,earhung
Peters,8/9/21,Dremmel,55,87,,63,earhung
Peters,8/9/21,Dremmel,55,88,,49,earhung
Peters,8/9/21,Dremmel,55,89,,58,earhung
Peters,8/9/21,Dremmel,55,90,,51,earhung
Peters,8/9/21,Dremmel,55,91,,63,earhung
Peters,8/9/21,Dremmel,55,92,,65,earhung
Peters,8/9/21,Dremmel,55,93,,71,earhung
Peters,8/9/21,Dremmel,55,94,,53,earhung
Peters,8/9/21,Dremmel,55,95,,61,earhung
Peters,8/9/21,Dremmel,55,96,,56,earhung
Peters,8/9/21,Dremmel,55,97,,50,earhung
Peters,8/9/21,Dremmel,55,98,,57,earhung
Peters,8/9/21,Dremmel,55,99,,45,earhung
Peters,8/9/21,Dremmel,55,100,,51,earhung
Peters,8/9/21,Dremmel,55,101,,61,earhung
Peters,8/9/21,Dremmel,55,102,,56,earhung
Peters,8/9/21,Dremmel,55,103,,62,earhung
Peters,8/9/21,Dremmel,55,104,,62,earhung
Peters,8/9/21,Dremmel,55,105,,53,earhung
Peters,8/9/21,Dremmel,55,106,,70,earhung
Peters,8/9/21,Dremmel,55,107,,54,earhung
Peters,8/9/21,Dremmel,55,108,,48,earhung
Peters,8/9/21,Dremmel,55,109,,77,earhung
Peters,8/9/21,Dremmel,55,110,,57,earhung
Peters,8/9/21,Dremmel,55,111,,51,earhung
Peters,8/9/21,Dremmel,55,112,,55,earhung
Peters,8/9/21,Dremmel,55,113,,54,earhung
Peters,8/9/21,Dremmel,55,114,,62,earhung
Peters,8/9/21,Dremmel,55,115,,52,earhung
Peters,8/9/21,Dremmel,55,116,,46,earhung
Peters,8/9/21,Dremmel,55,117,,55,earhung
Peters,8/9/21,Dremmel,55,118,,63,earhung
Peters,8/9/21,Dremmel,55,119,,52,earhung
Peters,8/9/21,Dremmel,55,120,,47,earhung
Peters,8/9/21,Dremmel,55,121,,,earhung
Peters,8/9/21,Dremmel,55,122,,52,earhung
Peters,8/9/21,Dremmel,55,123,,53,earhung
Peters,8/9/21,Dremmel,55,124,,61,earhung
Peters,8/9/21,Dremmel,55,125,,55,earhung
Peters,8/9/21,Dremmel,55,126,,50,earhung
Peters,8/9/21,Dremmel,55,127,,62,earhung
Peters,8/9/21,Dremmel,55,128,,63,earhung
Peters,8/9/21,Dremmel,55,129,,49,earhung
Peters,8/9/21,Dremmel,55,130,,63,earhung
Peters,8/9/21,Dremmel,55,131,,65,earhung
Peters,8/9/21,Dremmel,55,132,,62,earhung
Peters,8/9/21,Dremmel,55,133,,63,earhung
Peters,8/9/21,Dremmel,55,134,,61,earhung
Peters,8/9/21,Dremmel,55,135,,60,earhung
Peters,8/9/21,Dremmel,55,136,,54,earhung
Peters,8/9/21,Dremmel,56,1,,57,earhung
Peters,8/9/21,Dremmel,56,2,,56,earhung
Peters,8/9/21,Dremmel,56,3,,52,earhung
Peters,8/9/21,Dremmel,56,4,,64,earhung
Peters,8/9/21,Dremmel,56,5,,57,earhung
Peters,8/9/21,Dremmel,56,6,,52,earhung
Peters,8/9/21,Dremmel,56,7,,60,earhung
Peters,8/9/21,Dremmel,56,8,,67,earhung
Peters,8/9/21,Dremmel,56,9,,58,earhung
Peters,8/9/21,Dremmel,56,10,,52,earhung
Peters,8/9/21,Dremmel,56,11,,57,earhung
Peters,8/9/21,Dremmel,56,12,,60,earhung
Peters,8/9/21,Dremmel,56,13,,49,earhung
Peters,8/9/21,Dremmel,56,14,,69,earhung
Peters,8/9/21,Dremmel,56,15,,52,earhung
Peters,8/9/21,Dremmel,56,16,,55,earhung
Peters,8/9/21,Dremmel,56,17,,58,earhung
Peters,8/9/21,Dremmel,56,18,,62,earhung
Peters,8/9/21,Dremmel,56,19,,65,earhung
Peters,8/9/21,Dremmel,56,20,,60,earhung
Peters,8/9/21,Dremmel,56,21,,58,earhung
Peters,8/9/21,Dremmel,56,22,,59,earhung
Peters,8/9/21,Dremmel,56,23,,61,earhung
Peters,8/9/21,Dremmel,56,24,,61,earhung
Peters,8/9/21,Dremmel,56,25,,55,earhung
Peters,8/9/21,Dremmel,56,26,,48,earhung
Peters,8/9/21,Dremmel,56,27,,45,earhung
Peters,8/9/21,Dremmel,56,28,,60,earhung
Peters,8/9/21,Dremmel,56,29,,57,earhung
Peters,8/9/21,Dremmel,56,30,,56,earhung
Peters,8/9/21,Dremmel,56,31,,65,earhung
Peters,8/9/21,Dremmel,56,32,,49,earhung
Peters,8/9/21,Dremmel,56,33,,60,earhung
Peters,8/9/21,Dremmel,56,34,,57,earhung
Peters,8/9/21,Dremmel,56,35,,60,earhung
Peters,8/9/21,Dremmel,56,36,,61,earhung
Peters,8/9/21,Dremmel,56,37,,67,earhung
Peters,8/9/21,Dremmel,56,38,,54,earhung
Peters,8/9/21,Dremmel,56,39,,50,earhung
Peters,8/9/21,Dremmel,56,40,,70,earhung
Peters,8/9/21,Dremmel,56,41,,49,earhung
Peters,8/9/21,Dremmel,56,42,,59,earhung
Peters,8/9/21,Dremmel,56,43,,62,earhung
Peters,8/9/21,Dremmel,56,44,,51,earhung
Peters,8/9/21,Dremmel,56,45,,53,earhung
Peters,8/9/21,Dremmel,56,46,,63,earhung
Peters,8/9/21,Dremmel,56,47,,54,earhung
Peters,8/9/21,Dremmel,56,48,,54,earhung
Peters,8/9/21,Dremmel,56,49,,61,earhung
Peters,8/9/21,Dremmel,56,50,,62,earhung
Peters,8/9/21,Dremmel,56,51,,57,earhung
Peters,8/9/21,Dremmel,56,52,,67,earhung
Peters,8/9/21,Dremmel,56,53,,60,earhung
Peters,8/9/21,Dremmel,56,54,,60,earhung
Peters,8/9/21,Dremmel,56,55,,63,earhung
Peters,8/9/21,Dremmel,56,56,,60,earhung
Peters,8/9/21,Dremmel,56,57,,57,earhung
Peters,8/9/21,Dremmel,56,58,,57,earhung
Peters,8/9/21,Dremmel,56,59,,64,earhung
Peters,8/9/21,Dremmel,56,60,,52,earhung
Peters,8/9/21,Dremmel,56,61,,53,earhung
Peters,8/9/21,Dremmel,56,62,,68,earhung
Peters,8/9/21,Dremmel,56,63,,55,earhung
Peters,8/9/21,Dremmel,56,64,,65,earhung
Peters,8/9/21,Dremmel,56,65,,67,earhung
Peters,8/9/21,Dremmel,56,66,,64,earhung
Peters,8/9/21,Dremmel,56,67,,55,earhung
Peters,8/9/21,Dremmel,56,68,,61,earhung
Peters,8/9/21,Dremmel,56,69,,55,earhung
Peters,8/9/21,Dremmel,56,70,,64,earhung
Peters,8/9/21,Dremmel,56,71,,58,earhung
Peters,8/9/21,Dremmel,56,72,,61,earhung
Peters,8/9/21,Dremmel,56,73,,65,earhung
Peters,8/9/21,Dremmel,56,74,,56,earhung
Peters,8/9/21,Dremmel,56,75,,63,earhung
Peters,8/9/21,Dremmel,56,76,,55,earhung
Peters,8/9/21,Dremmel,56,77,,55,earhung
Peters,8/9/21,Dremmel,56,78,,52,earhung
Peters,8/9/21,Dremmel,56,79,,55,earhung
Peters,8/9/21,Dremmel,56,80,,55,earhung
Peters,8/9/21,Dremmel,56,81,,57,earhung
Peters,8/9/21,Dremmel,56,82,,65,earhung
Peters,8/9/21,Dremmel,56,83,,64,earhung
Peters,8/9/21,Dremmel,56,84,,58,earhung
Peters,8/9/21,Dremmel,56,85,,57,earhung
Peters,8/9/21,Dremmel,56,86,,59,earhung
Peters,8/9/21,Dremmel,56,87,,55,earhung
Peters,8/9/21,Dremmel,56,88,,65,earhung
Peters,8/9/21,Dremmel,56,89,,63,earhung
Peters,8/9/21,Dremmel,56,90,,59,earhung
Peters,8/9/21,Dremmel,56,91,,55,earhung
Peters,8/9/21,Dremmel,56,92,,58,earhung
Peters,8/9/21,Dremmel,56,93,,61,earhung
Peters,8/9/21,Dremmel,56,94,,54,earhung
Peters,8/9/21,Dremmel,56,95,,54,earhung
Peters,8/9/21,Dremmel,56,96,,55,earhung
Peters,8/9/21,Dremmel,56,97,,55,earhung
Peters,8/9/21,Dremmel,56,98,,53,earhung
Peters,8/9/21,Dremmel,56,99,,52,earhung
Peters,8/9/21,Dremmel,56,100,,58,earhung
Peters,8/9/21,Dremmel,56,101,,53,earhung
Peters,8/9/21,Dremmel,56,102,,69,earhung
Peters,8/9/21,Dremmel,56,103,,60,earhung
Peters,8/9/21,Dremmel,56,104,,59,earhung
Peters,8/9/21,Dremmel,56,105,,62,earhung
Peters,8/9/21,Dremmel,56,106,,60,earhung
Peters,8/9/21,Dremmel,56,107,,53,earhung
Peters,8/9/21,Dremmel,56,108,,60,earhung
Peters,8/9/21,Dremmel,56,109,,69,earhung
Peters,8/9/21,Dremmel,56,110,,,earhung
Peters,8/9/21,Dremmel,56,111,,66,earhung
Peters,8/9/21,Dremmel,56,112,,59,earhung
Peters,8/9/21,Dremmel,56,113,,55,earhung
Peters,8/9/21,Dremmel,56,114,,53,earhung
Peters,8/9/21,Dremmel,56,115,,50,earhung
Peters,8/9/21,Dremmel,56,116,,52,earhung
Peters,8/9/21,Dremmel,56,117,,48,earhung
Peters,8/9/21,Dremmel,56,118,,55,earhung
Peters,8/9/21,Dremmel,56,119,,50,earhung
Peters,8/9/21,Dremmel,56,120,,55,earhung
Peters,8/9/21,Dremmel,56,121,,64,earhung
Peters,8/9/21,Dremmel,56,122,,59,earhung
Peters,8/9/21,Dremmel,56,123,,64,earhung
Peters,8/9/21,Dremmel,56,124,,58,earhung
Peters,8/9/21,Dremmel,56,125,,52,earhung
Peters,8/9/21,Dremmel,56,126,,,earhung
Peters,8/9/21,Dremmel,56,127,,55,earhung
Peters,8/9/21,Dremmel,56,128,,68,earhung
Peters,8/9/21,Dremmel,56,129,,60,earhung
Peters,8/9/21,Dremmel,56,130,,50,earhung
Peters,8/9/21,Dremmel,56,131,,63,earhung
Peters,8/9/21,Dremmel,56,132,,57,earhung
Peters,8/9/21,Dremmel,56,133,,69,earhung
Peters,8/9/21,Dremmel,56,134,,59,earhung
Peters,8/9/21,Dremmel,56,135,,58,earhung
Peters,8/9/21,Dremmel,56,136,,48,earhung
Peters,8/9/21,Dremmel,56,137,,56,earhung
Peters,8/9/21,Dremmel,56,138,,48,earhung
Peters,8/9/21,Dremmel,57,1,,63,earhung
Peters,8/9/21,Dremmel,57,2,,56,earhung
Peters,8/9/21,Dremmel,57,3,,75,earhung
Peters,8/9/21,Dremmel,57,4,,56,earhung
Peters,8/9/21,Dremmel,57,5,,63,earhung
Peters,8/9/21,Dremmel,57,6,,66,earhung
Peters,8/9/21,Dremmel,57,7,,64,earhung
Peters,8/9/21,Dremmel,57,8,,54,earhung
Peters,8/9/21,Dremmel,57,9,,58,earhung
Peters,8/9/21,Dremmel,57,10,,55,earhung
Peters,8/9/21,Dremmel,57,11,,57,earhung
Peters,8/9/21,Dremmel,57,12,,66,earhung
Peters,8/9/21,Dremmel,57,13,,56,earhung
Peters,8/9/21,Dremmel,57,14,,65,earhung
Peters,8/9/21,Dremmel,57,15,,60,earhung
Peters,8/9/21,Dremmel,57,16,,61,earhung
Peters,8/9/21,Dremmel,57,17,,67,earhung
Peters,8/9/21,Dremmel,57,18,,58,earhung
Peters,8/9/21,Dremmel,57,19,,56,earhung
Peters,8/9/21,Dremmel,57,20,,68,earhung
Peters,8/9/21,Dremmel,57,21,,49,earhung
Peters,8/9/21,Dremmel,57,22,,56,earhung
Peters,8/9/21,Dremmel,57,23,,61,earhung
Peters,8/9/21,Dremmel,57,24,,61,earhung
Peters,8/9/21,Dremmel,57,25,,56,earhung
Peters,8/9/21,Dremmel,57,26,,55,earhung
Peters,8/9/21,Dremmel,57,27,,51,earhung
Peters,8/9/21,Dremmel,57,28,,56,earhung
Peters,8/9/21,Dremmel,57,29,,57,earhung
Peters,8/9/21,Dremmel,57,30,,56,earhung
Peters,8/9/21,Dremmel,57,31,,52,earhung
Peters,8/9/21,Dremmel,57,32,,56,earhung
Peters,8/9/21,Dremmel,57,33,,54,earhung
Peters,8/9/21,Dremmel,57,34,,61,earhung
Peters,8/9/21,Dremmel,57,35,,60,earhung
Peters,8/9/21,Dremmel,57,36,,56,earhung
Peters,8/9/21,Dremmel,57,37,,51,earhung
Peters,8/9/21,Dremmel,57,38,,51,earhung
Peters,8/9/21,Dremmel,57,39,,51,earhung
Peters,8/9/21,Dremmel,57,40,,51,earhung
Peters,8/9/21,Dremmel,57,41,,61,earhung
Peters,8/9/21,Dremmel,57,42,,77,earhung
Peters,8/9/21,Dremmel,57,43,,60,earhung
Peters,8/9/21,Dremmel,57,44,,61,earhung
Peters,8/9/21,Dremmel,57,45,,65,earhung
Peters,8/9/21,Dremmel,57,46,,69,earhung
Peters,8/9/21,Dremmel,57,47,,58,earhung
Peters,8/9/21,Dremmel,57,48,,59,earhung
Peters,8/9/21,Dremmel,57,49,,62,earhung
Peters,8/9/21,Dremmel,57,50,,59,earhung
Peters,8/9/21,Dremmel,57,51,,62,earhung
Peters,8/9/21,Dremmel,57,52,,72,earhung
Peters,8/9/21,Dremmel,57,53,,62,earhung
Peters,8/9/21,Dremmel,57,54,,53,earhung
Peters,8/9/21,Dremmel,57,55,,64,earhung
Peters,8/9/21,Dremmel,57,56,,61,earhung
Peters,8/9/21,Dremmel,57,57,,51,earhung
Peters,8/9/21,Dremmel,57,58,,71,earhung
Peters,8/9/21,Dremmel,57,59,,55,earhung
Peters,8/9/21,Dremmel,57,60,,54,earhung
Peters,8/9/21,Dremmel,57,61,,63,earhung
Peters,8/9/21,Dremmel,57,62,,72,earhung
Peters,8/9/21,Dremmel,57,63,,59,earhung
Peters,8/9/21,Dremmel,57,64,,52,earhung
Peters,8/9/21,Dremmel,57,65,,64,earhung
Peters,8/9/21,Dremmel,57,66,,62,earhung
Peters,8/9/21,Dremmel,57,67,,64,earhung
Peters,8/9/21,Dremmel,57,68,,63,earhung
Peters,8/9/21,Dremmel,57,69,,59,earhung
Peters,8/9/21,Dremmel,57,70,,51,earhung
Peters,8/9/21,Dremmel,57,71,,58,earhung
Peters,8/9/21,Dremmel,57,72,,57,earhung
Peters,8/9/21,Dremmel,57,73,,59,earhung
Peters,8/9/21,Dremmel,57,74,,65,earhung
Peters,8/9/21,Dremmel,57,75,,57,earhung
Peters,8/9/21,Dremmel,57,76,,54,earhung
Peters,8/9/21,Dremmel,57,77,,62,earhung
Peters,8/9/21,Dremmel,57,78,,59,earhung
Peters,8/9/21,Dremmel,57,79,,62,earhung
Peters,8/9/21,Dremmel,57,80,,53,earhung
Peters,8/9/21,Dremmel,57,81,,66,earhung
Peters,8/9/21,Dremmel,57,82,,55,earhung
Peters,8/9/21,Dremmel,57,83,,66,earhung
Peters,8/9/21,Dremmel,57,84,,50,earhung
Peters,8/9/21,Dremmel,57,85,,61,earhung
Peters,8/9/21,Dremmel,57,86,,61,earhung
Peters,8/9/21,Dremmel,57,87,,55,earhung
Peters,8/9/21,Dremmel,57,88,,61,earhung
Peters,8/9/21,Dremmel,57,89,,61,earhung
Peters,8/9/21,Dremmel,57,90,,52,earhung
Peters,8/9/21,Dremmel,57,91,,57,earhung
Peters,8/9/21,Dremmel,57,92,,50,earhung
Peters,8/9/21,Dremmel,57,93,,62,earhung
Peters,8/9/21,Dremmel,57,94,,52,earhung
Peters,8/9/21,Dremmel,57,95,,70,earhung
Peters,8/9/21,Dremmel,57,96,,47,earhung
Peters,8/9/21,Dremmel,57,97,,69,earhung
Peters,8/9/21,Dremmel,57,98,,55,earhung
Peters,8/9/21,Dremmel,57,99,,65,earhung
Peters,8/9/21,Dremmel,57,100,,44,earhung
Peters,8/9/21,Dremmel,57,101,,56,earhung
Peters,8/9/21,Dremmel,57,102,,52,earhung
Peters,8/9/21,Dremmel,57,103,,71,earhung
Peters,8/9/21,Dremmel,57,104,,55,earhung
Peters,8/9/21,Dremmel,57,105,,70,earhung
Peters,8/9/21,Dremmel,57,106,,62,earhung
Peters,8/9/21,Dremmel,57,107,,67,earhung
Peters,8/9/21,Dremmel,57,108,,60,earhung
Peters,8/9/21,Dremmel,57,109,,56,earhung
Peters,8/9/21,Dremmel,57,110,,48,earhung
Peters,8/9/21,Dremmel,57,111,,57,earhung
Peters,8/9/21,Dremmel,57,112,,65,earhung
Peters,8/9/21,Dremmel,57,113,,63,earhung
Peters,8/9/21,Dremmel,57,114,,40,earhung
Peters,8/9/21,Dremmel,57,115,,61,earhung
Peters,8/9/21,Dremmel,57,116,,55,earhung
Peters,8/9/21,Dremmel,57,117,,50,earhung
Peters,8/9/21,Dremmel,57,118,,62,earhung
Peters,8/9/21,Dremmel,57,119,,66,earhung
Peters,8/9/21,Dremmel,57,120,,55,earhung
Peters,8/9/21,Dremmel,57,121,,63,earhung
Peters,8/9/21,Dremmel,57,122,,54,earhung
Peters,8/9/21,Dremmel,57,123,,70,earhung
Peters,8/9/21,Dremmel,57,124,,57,earhung
Peters,8/9/21,Dremmel,57,125,,53,earhung
Peters,8/9/21,Dremmel,57,126,,56,earhung
Peters,8/9/21,Dremmel,57,127,,53,earhung
Peters,8/9/21,Dremmel,57,128,,70,earhung
Peters,8/9/21,Dremmel,57,129,,48,earhung
Peters,8/9/21,Dremmel,57,130,,61,earhung
Peters,8/9/21,Dremmel,57,131,,64,earhung
Peters,8/9/21,Dremmel,57,132,,50,earhung
Peters,8/9/21,Dremmel,57,133,,61,earhung
Peters,8/9/21,Dremmel,57,134,,56,earhung
Peters,8/9/21,Dremmel,57,135,,63,earhung
Peters,8/9/21,Dremmel,57,136,,55,earhung
Peters,8/9/21,Dremmel,57,137,,64,earhung
Peters,8/9/21,Dremmel,57,138,,67,earhung
Peters,8/9/21,Dremmel,57,139,,71,earhung
Peters,8/9/21,Dremmel,57,140,,49,earhung
Peters,11/2/21,Dremmel,55,1,,68,earhung
Peters,11/2/21,Dremmel,55,2,,82,earhung
Peters,11/2/21,Dremmel,55,3,,,earhung
Peters,11/2/21,Dremmel,55,4,,77,earhung
Peters,11/2/21,Dremmel,55,5,,71,earhung
Peters,11/2/21,Dremmel,55,6,,68,earhung
Peters,11/2/21,Dremmel,55,7,,68,earhung
Peters,11/2/21,Dremmel,55,8,,83,earhung
Peters,11/2/21,Dremmel,55,9,,66,earhung
Peters,11/2/21,Dremmel,55,10,,64,earhung
Peters,11/2/21,Dremmel,55,11,,73,earhung
Peters,11/2/21,Dremmel,55,12,,67,earhung
Peters,11/2/21,Dremmel,55,13,,71,earhung
Peters,11/2/21,Dremmel,55,14,,73,earhung
Peters,11/2/21,Dremmel,55,15,,68,earhung
Peters,11/2/21,Dremmel,55,16,,71,earhung
Peters,11/2/21,Dremmel,55,17,,,earhung
Peters,11/2/21,Dremmel,55,18,,72,earhung
Peters,11/2/21,Dremmel,55,19,,74,earhung
Peters,11/2/21,Dremmel,55,20,,76,earhung
Peters,11/2/21,Dremmel,55,21,,74,earhung
Peters,11/2/21,Dremmel,55,22,,80,earhung
Peters,11/2/21,Dremmel,55,23,,72,earhung
Peters,11/2/21,Dremmel,55,24,,62,earhung
Peters,11/2/21,Dremmel,55,25,,,earhung
Peters,11/2/21,Dremmel,55,26,,74,earhung
Peters,11/2/21,Dremmel,55,27,,73,earhung
Peters,11/2/21,Dremmel,55,28,,79,earhung
Peters,11/2/21,Dremmel,55,29,,76,earhung
Peters,11/2/21,Dremmel,55,30,,76,earhung
Peters,11/2/21,Dremmel,55,31,,70,earhung
Peters,11/2/21,Dremmel,55,32,,76,earhung
Peters,11/2/21,Dremmel,55,33,,72,earhung
Peters,11/2/21,Dremmel,55,34,,72,earhung
Peters,11/2/21,Dremmel,55,35,,62,earhung
Peters,11/2/21,Dremmel,55,36,,57,earhung
Peters,11/2/21,Dremmel,55,37,,64,earhung
Peters,11/2/21,Dremmel,55,38,,55,earhung
Peters,11/2/21,Dremmel,55,39,,65,earhung
Peters,11/2/21,Dremmel,55,40,,66,earhung
Peters,11/2/21,Dremmel,55,41,,68,earhung
Peters,11/2/21,Dremmel,55,42,,66,earhung
Peters,11/2/21,Dremmel,55,43,,81,earhung
Peters,11/2/21,Dremmel,55,44,,76,earhung
Peters,11/2/21,Dremmel,55,45,,74,earhung
Peters,11/2/21,Dremmel,55,46,,79,earhung
Peters,11/2/21,Dremmel,55,47,,71,earhung
Peters,11/2/21,Dremmel,55,48,,72,earhung
Peters,11/2/21,Dremmel,55,49,,67,earhung
Peters,11/2/21,Dremmel,55,50,,69,earhung
Peters,11/2/21,Dremmel,55,51,,74,earhung
Peters,11/2/21,Dremmel,55,52,,66,earhung
Peters,11/2/21,Dremmel,55,53,,70,earhung
Peters,11/2/21,Dremmel,55,54,,68,earhung
Peters,11/2/21,Dremmel,55,55,,71,earhung
Peters,11/2/21,Dremmel,55,56,,74,earhung
Peters,11/2/21,Dremmel,55,57,,69,earhung
Peters,11/2/21,Dremmel,55,58,,68,earhung
Peters,11/2/21,Dremmel,55,59,,58,earhung
Peters,11/2/21,Dremmel,55,60,,76,earhung
Peters,11/2/21,Dremmel,55,61,,,earhung
Peters,11/2/21,Dremmel,55,62,,69,earhung
Peters,11/2/21,Dremmel,55,63,,53,earhung
Peters,11/2/21,Dremmel,55,64,,67,earhung
Peters,11/2/21,Dremmel,55,65,,75,earhung
Peters,11/2/21,Dremmel,55,66,,66,earhung
Peters,11/2/21,Dremmel,55,67,,78,earhung
Peters,11/2/21,Dremmel,55,68,,75,earhung
Peters,11/2/21,Dremmel,55,69,,69,earhung
Peters,11/2/21,Dremmel,55,70,,67,earhung
Peters,11/2/21,Dremmel,55,71,,63,earhung
Peters,11/2/21,Dremmel,55,72,,71,earhung
Peters,11/2/21,Dremmel,55,73,,66,earhung
Peters,11/2/21,Dremmel,55,74,,62,earhung
Peters,11/2/21,Dremmel,55,75,,71,earhung
Peters,11/2/21,Dremmel,55,76,,68,earhung
Peters,11/2/21,Dremmel,55,77,,67,earhung
Peters,11/2/21,Dremmel,55,78,,68,earhung
Peters,11/2/21,Dremmel,55,79,,69,earhung
Peters,11/2/21,Dremmel,55,80,,68,earhung
Peters,11/2/21,Dremmel,55,81,,68,earhung
Peters,11/2/21,Dremmel,55,82,,71,earhung
Peters,11/2/21,Dremmel,55,83,,77,earhung
Peters,11/2/21,Dremmel,55,84,,71,earhung
Peters,11/2/21,Dremmel,55,85,,77,earhung
Peters,11/2/21,Dremmel,55,86,,76,earhung
Peters,11/2/21,Dremmel,55,87,,65,earhung
Peters,11/2/21,Dremmel,55,88,,76,earhung
Peters,11/2/21,Dremmel,55,89,,64,earhung
Peters,11/2/21,Dremmel,55,90,,72,earhung
Peters,11/2/21,Dremmel,55,91,,79,earhung
Peters,11/2/21,Dremmel,55,92,,77,earhung
Peters,11/2/21,Dremmel,55,93,,69,earhung
Peters,11/2/21,Dremmel,55,94,,79,earhung
Peters,11/2/21,Dremmel,55,95,,71,earhung
Peters,11/2/21,Dremmel,55,96,,73,earhung
Peters,11/2/21,Dremmel,55,97,,73,earhung
Peters,11/2/21,Dremmel,55,98,,66,earhung
Peters,11/2/21,Dremmel,55,99,,66,earhung
Peters,11/2/21,Dremmel,55,100,,68,earhung
Peters,11/2/21,Dremmel,55,101,,60,earhung
Peters,11/2/21,Dremmel,55,102,,69,earhung
Peters,11/2/21,Dremmel,55,103,,74,earhung
Peters,11/2/21,Dremmel,55,104,,66,earhung
Peters,11/2/21,Dremmel,55,105,,75,earhung
Peters,11/2/21,Dremmel,55,106,,73,earhung
Peters,11/2/21,Dremmel,55,107,,,earhung
Peters,11/2/21,Dremmel,55,108,,72,earhung
Peters,11/2/21,Dremmel,55,109,,70,earhung
Peters,11/2/21,Dremmel,55,110,,66,earhung
Peters,11/2/21,Dremmel,55,111,,88,earhung
Peters,11/2/21,Dremmel,55,112,,70,earhung
Peters,11/2/21,Dremmel,55,113,,68,earhung
Peters,11/2/21,Dremmel,55,114,,64,earhung
Peters,11/2/21,Dremmel,55,115,,68,earhung
Peters,11/2/21,Dremmel,55,116,,74,earhung
Peters,11/2/21,Dremmel,55,117,,61,earhung
Peters,11/2/21,Dremmel,55,118,,68,earhung
Peters,11/2/21,Dremmel,55,119,,71,earhung
Peters,11/2/21,Dremmel,55,120,,75,earhung
Peters,11/2/21,Dremmel,55,121,,61,earhung
Peters,11/2/21,Dremmel,55,122,,60,earhung
Peters,11/2/21,Dremmel,55,123,,68,earhung
Peters,11/2/21,Dremmel,55,124,,,earhung
Peters,11/2/21,Dremmel,55,125,,65,earhung
Peters,11/2/21,Dremmel,55,126,,71,earhung
